tweet_id,favorite_count,retweet_count
709409458133323776,2662,695
709225125749587968,2447,580
709207347839836162,12785,5909
709198395643068416,2466,652
709179584944730112,2041,676
709158332880297985,2072,422
709042156699303936,4827,1662
708853462201716736,1822,663
708845821941387268,3046,909
708834316713893888,1711,507
708810915978854401,16734,7028
708738143638450176,2792,831
708711088997666817,2584,733
708479650088034305,2598,686
708469915515297792,3147,830
708400866336894977,16258,10244
708356463048204288,3647,1336
708349470027751425,2392,749
708149363256774660,4345,1575
708130923141795840,3449,859
708119489313951744,2735,995
708109389455101952,1975,556
708026248782585858,4447,1953
707995814724026368,3183,1138
707983188426153984,51,2
707969809498152960,2753,979
707776935007539200,3335,967
707741517457260545,2530,624
707738799544082433,4163,2506
707693576495472641,3481,1015
707629649552134146,2617,891
707610948723478529,17253,6467
707420581654872064,2315,707
707411934438625280,2333,606
707387676719185920,3558,1308
707377100785885184,3330,1102
707315916783140866,2516,653
707297311098011648,2825,797
707059547140169728,2633,686
707038192327901184,2225,802
707021089608753152,4157,1391
707014260413456384,2339,601
706904523814649856,14829,7995
706901761596989440,2097,607
706681918348251136,3375,989
706644897839910912,2617,1112
706593038911545345,2190,644
706538006853918722,3521,1449
706516534877929472,3151,1045
706346369204748288,3506,944
706310011488698368,21714,8076
706291001778950144,1728,480
706265994973601792,2773,947
706169069255446529,3967,2254
706166467411222528,5252,1631
706153300320784384,1510,387
705975130514706432,3162,741
705970349788291072,3205,906
705898680587526145,2404,565
705786532653883392,1978,527
705591895322394625,3228,1169
705475953783398401,3005,934
705442520700944385,4511,1653
705428427625635840,3868,1713
705239209544720384,3050,763
705223444686888960,2619,807
705102439679201280,2183,521
705066031337840642,2215,626
704871453724954624,4338,1130
704859558691414016,2284,549
704847917308362754,5178,1559
704819833553219584,2691,1006
704761120771465216,6737,2954
704499785726889984,2978,1029
704491224099647488,771,80
704480331685040129,3451,1086
704364645503647744,8143,3618
704347321748819968,1610,356
704134088924532736,1531,472
704113298707505153,1881,574
704054845121142784,2977,930
703774238772166656,1871,474
703769065844768768,3334,1159
703631701117943808,2637,690
703611486317502464,3921,1552
703425003149250560,3857,1385
703407252292673536,2492,707
703382836347330562,3575,1158
703356393781329922,1948,392
703268521220972544,2001,556
703079050210877440,7519,3142
703041949650034688,26800,12715
702932127499816960,2639,736
702899151802126337,1631,461
702684942141153280,3283,1086
702671118226825216,2240,568
702598099714314240,12413,3500
702539513671897089,2933,974
702332542343577600,3246,1572
702321140488925184,3324,1057
702276748847800320,2509,775
702217446468493312,4876,1361
701981390485725185,3509,1004
701952816642965504,3899,1045
701889187134500865,3601,1412
701805642395348998,3479,1709
701601587219795968,2127,464
701570477911896070,2867,940
701545186879471618,2702,619
701214700881756160,12434,5209
700890391244103680,2252,575
700864154249383937,2638,628
700847567345688576,2504,510
700796979434098688,2484,962
700747788515020802,23274,9496
700518061187723268,2665,809
700505138482569216,2323,585
700462010979500032,4207,1822
700167517596164096,2676,752
700151421916807169,2273,682
700143752053182464,7662,2777
700062718104104960,2695,702
700029284593901568,2108,599
700002074055016451,3375,1362
699801817392291840,3115,969
699788877217865730,2272,513
699779630832685056,2805,1264
699775878809702401,1989,609
699691744225525762,10456,4702
699446877801091073,6057,2661
699434518667751424,2207,523
699423671849451520,1396,332
699413908797464576,2110,631
699370870310113280,1925,449
699323444782047232,3215,876
699088579889332224,2276,646
699079609774645248,2495,670
699072405256409088,3045,1213
699060279947165696,3831,1836
699036661657767936,2652,1216
698989035503689728,3425,1000
698953797952008193,2746,920
698907974262222848,2590,636
698710712454139905,2513,690
698703483621523456,1474,385
698635131305795584,1315,347
698549713696649216,2374,635
698355670425473025,1904,459
698342080612007937,2302,965
698262614669991936,4843,2036
698195409219559425,17060,6084
698178924120031232,2860,754
697995514407682048,1548,337
697990423684476929,3354,1317
697943111201378304,2437,696
697881462549430272,3067,1205
697630435728322560,1784,548
697616773278015490,3217,1026
697596423848730625,3075,1281
697575480820686848,2071,506
697516214579523584,2104,1136
697482927769255936,2463,686
697463031882764288,3479,1416
697270446429966336,4772,1913
697259378236399616,3351,1023
697255105972801536,3081,1181
697242256848379904,2561,681
696900204696625153,3230,1036
696894894812565505,2377,686
696886256886657024,4953,1835
696877980375769088,2476,718
696754882863349760,1509,367
696744641916489729,2104,954
696713835009417216,2411,662
696518437233913856,3972,1733
696490539101908992,1234,145
696488710901260288,2586,1034
696405997980676096,3256,1172
696100768806522880,1968,664
695816827381944320,3066,1183
695794761660297217,3225,791
695767669421768709,1900,761
695629776980148225,4658,2139
695446424020918272,4471,1844
695409464418041856,8814,3644
695314793360662529,3704,1478
695095422348574720,2678,627
695074328191332352,2892,1118
695064344191721472,1626,597
695051054296211456,2707,795
694925794720792577,2750,935
694905863685980160,2802,950
694669722378485760,36427,14660
694356675654983680,1530,290
694352839993344000,2074,628
694342028726001664,1596,487
694329668942569472,2037,511
694206574471057408,4244,2069
694183373896572928,3004,945
694001791655137281,3462,1046
693993230313091072,1903,406
693942351086120961,1769,376
693647888581312512,2744,601
693644216740769793,1371,126
693642232151285760,2584,417
693629975228977152,2486,806
693622659251335168,1565,378
693590843962331137,5145,1988
693582294167244802,1680,260
693486665285931008,1809,647
693280720173801472,3415,1258
693267061318012928,2430,825
693262851218264065,2266,508
693231807727280129,2921,749
693155686491000832,8013,3271
693109034023534592,1743,628
693095443459342336,1895,475
692919143163629568,2717,764
692905862751522816,2476,887
692901601640583168,1799,611
692894228850999298,2312,820
692828166163931137,2927,894
692752401762250755,6942,3702
692568918515392513,4435,1569
692535307825213440,3235,1388
692530551048294401,1870,420
692423280028966913,1508,231
692417313023332352,9510,3527
692187005137076224,2574,835
692158366030913536,2181,798
692142790915014657,1676,400
692041934689402880,3464,1292
692017291282812928,2930,978
691820333922455552,4032,1688
691793053716221953,8290,4301
691756958957883396,2918,1028
691675652215414786,1988,520
691483041324204033,2423,575
691459709405118465,4117,1159
691444869282295808,2698,861
691416866452082688,19677,7776
691321916024623104,2615,671
691096613310316544,3011,893
691090071332753408,1745,340
690989312272396288,5995,2922
690959652130045952,3658,1274
690938899477221376,4186,2009
690932576555528194,3349,1047
690735892932222976,3858,1296
690728923253055490,2215,526
690690673629138944,2364,823
690649993829576704,1330,286
690607260360429569,297,17
690597161306841088,1999,618
690400367696297985,1914,459
690374419777196032,3309,865
690360449368465409,2710,906
690348396616552449,1539,525
690248561355657216,1707,422
690021994562220032,2844,1046
690015576308211712,2549,748
690005060500217858,3730,1717
689999384604450816,1452,378
689993469801164801,1487,459
689977555533848577,1390,457
689905486972461056,2476,704
689877686181715968,3087,1196
689835978131935233,2194,757
689661964914655233,3269,941
689659372465688576,10558,3952
689623661272240129,2265,647
689599056876867584,11851,5630
689557536375177216,2086,466
689517482558820352,3467,1460
689289219123089408,2294,962
689283819090870273,3339,1129
689280876073582592,2023,725
689275259254616065,1171,244
689255633275777024,2609,1104
689154315265683456,3129,1015
689143371370250240,2046,521
688916208532455424,2772,890
688908934925697024,2156,784
688898160958271489,2140,795
688894073864884227,2281,708
688828561667567616,1401,377
688804835492233216,978,193
688789766343622656,2259,670
688547210804498433,2658,716
688519176466644993,2360,735
688385280030670848,9464,4543
688211956440801280,2277,848
688179443353796608,2168,591
688116655151435777,2878,796
688064179421470721,1758,366
687841446767013888,5575,2568
687826841265172480,2782,1143
687818504314159109,2530,965
687807801670897665,2433,725
687732144991551489,1794,676
687704180304273409,2474,854
687664829264453632,1979,515
687494652870668288,1934,586
687480748861947905,1629,246
687476254459715584,2023,543
687460506001633280,2090,550
687399393394311168,1933,633
687317306314240000,20518,9341
687312378585812992,4439,1939
687127927494963200,5549,2330
687124485711986689,2204,513
687109925361856513,5911,2502
687102708889812993,2386,1000
687096057537363968,2284,613
686947101016735744,8789,3252
686760001961103360,3586,1410
686749460672679938,3544,1481
686730991906516992,4218,1220
686683045143953408,2873,822
686618349602762752,3762,1390
686606069955735556,1929,553
686394059078897668,1772,696
686386521809772549,3316,897
686377065986265092,2243,579
686358356425093120,2225,683
686286779679375361,4069,1687
686050296934563840,2247,736
686035780142297088,1172,121
686034024800862208,3167,1177
686007916130873345,2536,425
686003207160610816,1858,649
685973236358713344,2143,534
685943807276412928,1659,606
685906723014619143,7662,2954
685681090388975616,2074,129
685667379192414208,2396,586
685663452032069632,3310,1486
685641971164143616,2989,794
685547936038666240,33600,15980
685532292383666176,3087,1184
685325112850124800,9635,4046
685321586178670592,2700,656
685315239903100929,3408,1079
685307451701334016,2113,452
685268753634967552,3162,1218
685198997565345792,2385,679
685169283572338688,4187,1447
684969860808454144,2423,380
684959798585110529,6941,3196
684940049151070208,3275,1065
684926975086034944,3565,468
684914660081053696,3577,1483
684902183876321280,1913,539
684880619965411328,2143,834
684830982659280897,35704,22052
684800227459624960,2770,1021
684594889858887680,9078,3587
684588130326986752,4188,1441
684567543613382656,3080,1251
684538444857667585,2695,971
684481074559381504,3954,1193
684460069371654144,2011,568
684241637099323392,8318,3356
684225744407494656,1252,212
684222868335505415,3891,1398
684200372118904832,2198,1054
684195085588783105,1950,521
684188786104872960,3556,1198
684177701129875456,2053,675
684147889187209216,3040,1535
684122891630342144,2045,477
684097758874210310,4198,1457
683857920510050305,3870,1140
683852578183077888,1965,352
683849932751646720,2657,987
683834909291606017,2669,1130
683828599284170753,2846,1086
683773439333797890,3402,1379
683742671509258241,6604,3379
683515932363329536,7485,2951
683498322573824003,3228,977
683481228088049664,2695,1012
683462770029932544,2469,685
683449695444799489,3963,1629
683391852557561860,7775,2438
683357973142474752,2983,944
683142553609318400,2928,1063
683111407806746624,3462,928
683098815881154561,2205,670
683078886620553216,2021,574
683030066213818368,2195,748
682962037429899265,37567,16933
682808988178739200,1811,174
682788441537560576,2520,1129
682750546109968385,1542,445
682697186228989953,1333,363
682662431982772225,3119,1097
682638830361513985,2107,610
682429480204398592,3491,1177
682406705142087680,7722,1797
682393905736888321,2275,687
682389078323662849,1693,471
682303737705140231,3110,1001
682259524040966145,4235,1231
682242692827447297,3317,1187
682088079302213632,18622,10060
682059653698686977,5024,1719
682047327939461121,3249,963
682032003584274432,6705,2047
682003177596559360,3195,1557
681981167097122816,2856,1052
681891461017812993,2509,833
681694085539872773,13000,4139
681679526984871937,1800,451
681654059175129088,2687,939
681610798867845120,1939,479
681579835668455424,3619,1323
681523177663676416,14562,5871
681340665377193984,1666,286
681339448655802368,9471,4156
681320187870711809,2679,759
681302363064414209,4005,1849
681297372102656000,3264,973
681281657291280384,3279,1116
681261549936340994,1480,278
681242418453299201,1510,543
681231109724700672,2453,496
681193455364796417,3763,1511
680970795137544192,2465,671
680959110691590145,4645,2035
680940246314430465,3251,1066
680934982542561280,2112,441
680913438424612864,2447,633
680889648562991104,1793,370
680836378243002368,3526,1346
680805554198020098,2190,674
680801747103793152,2406,826
680798457301471234,2889,1051
680609293079592961,2679,717
680583894916304897,3686,1368
680497766108381184,4298,1948
680494726643068929,1752,490
680473011644985345,2584,751
680440374763077632,1472,506
680221482581123072,1484,298
680206703334408192,2883,1194
680191257256136705,2181,507
680176173301628928,3959,1577
680161097740095489,2363,746
680145970311643136,3676,1770
680130881361686529,2322,964
680115823365742593,2755,920
680100725817409536,3632,1399
680085611152338944,13002,9112
680070545539371008,2626,892
679877062409191424,2003,659
679872969355714560,2212,672
679862121895714818,2491,632
679854723806179328,2906,1251
679844490799091713,2401,775
679828447187857408,36816,14237
679777920601223168,3131,1122
679736210798047232,2123,811
679729593985699840,2192,839
679722016581222400,1677,472
679530280114372609,4846,2108
679527802031484928,2682,729
679511351870550016,3416,1282
679503373272485890,3198,1493
679475951516934144,2121,648
679462823135686656,32152,19103
679405845277462528,2404,1221
679158373988876288,21660,8165
679148763231985668,2810,1046
679132435750195208,3003,1169
679111216690831360,6047,2603
679062614270468097,17215,8242
679047485189439488,2272,678
679001094530465792,2864,1238
678991772295516161,2340,1187
678969228704284672,1666,466
678800283649069056,2616,908
678798276842360832,3488,1176
678774928607469569,2838,919
678767140346941444,3584,1372
678764513869611008,1656,481
678755239630127104,7205,3323
678740035362037760,3796,1699
678708137298427904,5654,2450
678675843183484930,2895,1485
678643457146150913,2072,419
678446151570427904,4043,1566
678424312106393600,5546,2578
678410210315247616,4268,1834
678399652199309312,80071,32137
678396796259975168,1613,419
678389028614488064,1887,431
678380236862578688,2471,921
678341075375947776,1747,542
678334497360859136,1317,259
678278586130948096,11541,6132
678255464182861824,1607,367
678023323247357953,1947,388
678021115718029313,13850,6393
677961670166224897,3451,1696
677918531514703872,1360,416
677895101218201600,4884,2107
677716515794329600,3087,983
677700003327029250,3412,1454
677698403548192770,1240,322
677687604918272002,2499,851
677673981332312066,3354,1513
677662372920729601,1959,961
677644091929329666,1872,803
677573743309385728,2148,718
677565715327688705,1309,465
677557565589463040,2457,1161
677547928504967168,6979,3696
677530072887205888,1077,232
677335745548390400,3055,1797
677334615166730240,1355,285
677331501395156992,1095,237
677328882937298944,3661,1513
677314812125323265,1653,533
677301033169788928,1245,406
677269281705472000,2005,711
677228873407442944,3568,1649
677187300187611136,2761,926
676975532580409345,2794,1076
676957860086095872,2243,813
676949632774234114,1315,394
676948236477857792,2181,865
676946864479084545,1736,371
676942428000112642,2086,752
676936541936185344,12771,4936
676916996760600576,2990,1809
676897532954456065,2255,720
676864501615042560,2108,713
676821958043033607,23132,15677
676819651066732545,1818,667
676811746707918848,1423,423
676776431406465024,5018,2031
676617503762681856,2907,969
676613908052996102,1086,199
676606785097199616,1886,439
676603393314578432,1162,382
676593408224403456,4590,2167
676590572941893632,918,125
676588346097852417,2324,790
676582956622721024,1202,279
676575501977128964,2595,1116
676533798876651520,1879,555
676496375194980353,1519,532
676470639084101634,11642,4679
676440007570247681,1725,671
676430933382295552,1399,347
676263575653122048,2079,550
676237365392908289,1221,288
676219687039057920,75925,31054
676215927814406144,1745,580
676191832485810177,2285,1039
676146341966438401,1918,659
676121918416756736,2163,1160
676101918813499392,2820,1162
676098748976615425,3019,1427
676089483918516224,1317,436
675898130735476737,1621,569
675891555769696257,2131,857
675888385639251968,2379,956
675878199931371520,4177,1400
675870721063669760,1634,568
675853064436391936,2688,1295
675849018447167488,934,144
675845657354215424,2272,875
675822767435051008,1516,533
675820929667219457,1046,233
675798442703122432,10248,3395
675781562965868544,1625,468
675740360753160193,1165,343
675710890956750848,1888,817
675707330206547968,1976,685
675706639471788032,641,97
675534494439489536,1812,414
675531475945709568,1181,381
675522403582218240,1035,288
675517828909424640,1287,462
675501075957489664,17110,5814
675497103322386432,3137,1293
675489971617296384,1296,597
675483430902214656,1834,978
675432746517426176,1521,564
675372240448454658,1685,514
675362609739206656,1041,231
675354435921575936,32545,16823
675349384339542016,3906,2254
675334060156301312,2760,1284
675166823650848770,3588,1592
675153376133427200,6252,2574
675149409102012420,3712,1676
675147105808306176,937,234
675146535592706048,1183,303
675145476954566656,2122,899
675135153782571009,1288,488
675113801096802304,1943,780
675111688094527488,961,252
675109292475830276,2781,1127
675047298674663426,1056,324
675015141583413248,2699,1180
675006312288268288,979,224
675003128568291329,1552,465
674999807681908736,2236,1096
674805413498527744,856,352
674800520222154752,3005,855
674793399141146624,2496,1079
674790488185167872,1093,248
674788554665512960,812,207
674781762103414784,1990,1194
674774481756377088,1105,470
674767892831932416,1816,783
674764817387900928,785,236
674754018082705410,1357,446
674752233200820224,1448,461
674743008475090944,1393,548
674742531037511680,486,50
674739953134403584,1096,384
674737130913071104,639,91
674690135443775488,1139,465
674670581682434048,1590,641
674664755118911488,910,251
674646392044941312,1426,490
674644256330530816,1016,265
674638615994089473,1670,575
674632714662858753,1490,570
674606911342424069,933,96
674468880899788800,6180,2018
674447403907457024,1052,353
674436901579923456,1106,393
674422304705744896,1428,533
674416750885273600,678,140
674410619106390016,1191,459
674394782723014656,1496,568
674372068062928900,838,314
674330906434379776,558,72
674318007229923329,1400,514
674307341513269249,11245,6890
674291837063053312,14615,5819
674271431610523648,1559,729
674269164442398721,898,225
674265582246694913,1635,845
674262580978937856,1295,450
674255168825880576,1450,547
674082852460433408,750,167
674075285688614912,979,283
674063288070742018,6310,2179
674053186244734976,3288,1283
674051556661161984,1431,483
674045139690631169,1404,634
674042553264685056,718,127
674038233588723717,1091,410
674036086168010753,841,206
674024893172875264,1767,1204
674019345211760640,1120,299
674014384960745472,1546,631
674008982932058114,1188,345
673956914389192708,1927,944
673919437611909120,1155,368
673906403526995968,3162,1618
673887867907739649,925,251
673716320723169284,3049,734
673715861853720576,3504,2041
673711475735838725,1029,297
673709992831262724,837,273
673708611235921920,1070,282
673707060090052608,1088,385
673705679337693185,1242,399
673700254269775872,1423,558
673697980713705472,3753,1923
673689733134946305,1714,644
673688752737402881,1248,487
673686845050527744,1419,433
673680198160809984,1352,462
673662677122719744,1241,359
673656262056419329,710,236
673636718965334016,1090,355
673612854080196609,1584,718
673583129559498752,1176,357
673580926094458881,823,269
673576835670777856,1371,555
673363615379013632,1008,302
673359818736984064,1432,661
673355879178194945,1475,565
673352124999274496,1639,530
673350198937153538,737,208
673345638550134785,2475,1243
673343217010679808,958,267
673342308415348736,1257,571
673320132811366400,13309,7789
673317986296586240,865,254
673295268553605120,7421,3123
673270968295534593,1053,360
673240798075449344,1407,718
673213039743795200,2212,831
673148804208660480,1671,617
672997845381865473,1944,709
672995267319328768,940,285
672988786805112832,975,289
672984142909456390,1246,537
672980819271634944,1803,987
672975131468300288,1656,893
672970152493887488,933,352
672968025906282496,1302,533
672964561327235073,1403,630
672902681409806336,1347,495
672898206762672129,895,421
672884426393653248,1521,826
672877615439593473,1015,357
672834301050937345,1301,553
672828477930868736,1240,485
672640509974827008,965,314
672622327801233409,1281,483
672614745925664768,1208,569
672609152938721280,1099,380
672604026190569472,1100,392
672594978741354496,1315,602
672591762242805761,937,330
672591271085670400,709,179
672538107540070400,1018,358
672523490734551040,625,166
672488522314567680,1098,432
672482722825261057,1116,588
672481316919734272,709,124
672475084225949696,1414,689
672466075045466113,1337,528
672272411274932228,6386,3308
672267570918129665,1480,609
672264251789176834,1123,331
672256522047614977,2778,1517
672254177670729728,1413,726
672248013293752320,1704,595
672245253877968896,675,155
672239279297454080,882,318
672231046314901505,1803,986
672222792075620352,771,208
672205392827572224,2229,1131
672169685991993344,1001,364
672160042234327040,863,353
672139350159835138,1722,685
672125275208069120,2360,1123
672095186491711488,989,364
672082170312290304,928,357
672068090318987265,1273,508
671896809300709376,8382,4088
671891728106971137,1312,563
671882082306625538,3417,1357
671879137494245376,1396,662
671874878652489728,1232,545
671866342182637568,1103,485
671855973984772097,889,432
671789708968640512,6961,3422
671768281401958400,1177,498
671763349865160704,1649,899
671744970634719232,1337,753
671743150407421952,736,233
671735591348891648,1422,741
671729906628341761,8375,4272
671561002136281088,12617,7101
671550332464455680,899,204
671547767500775424,1326,581
671544874165002241,1945,1030
671542985629241344,1078,555
671538301157904385,918,389
671536543010570240,1156,396
671533943490011136,1010,568
671528761649688577,833,259
671520732782923777,1383,522
671518598289059840,938,289
671511350426865664,1581,698
671504605491109889,6902,3497
671497587707535361,897,438
671488513339211776,996,464
671486386088865792,573,194
671485057807351808,753,227
671390180817915904,1424,733
671362598324076544,1088,291
671357843010908160,395,147
671355857343524864,477,114
671347597085433856,942,421
671186162933985280,728,206
671182547775299584,1103,336
671166507850801152,859,343
671163268581498880,1636,1072
671159727754231808,364,79
671154572044468225,702,214
671151324042559489,661,151
671147085991960577,654,213
671141549288370177,1136,643
671138694582165504,908,394
671134062904504320,736,188
671122204919246848,3440,2475
671115716440031232,1353,760
671109016219725825,1124,429
670995969505435648,1093,288
670842764863651840,24245,8527
670840546554966016,581,192
670838202509447168,1089,678
670833812859932673,435,119
670832455012716544,721,211
670826280409919488,5452,3974
670823764196741120,762,184
670822709593571328,600,92
670815497391357952,3128,1510
670811965569282048,1111,266
670807719151067136,1142,484
670804601705242624,1928,935
670803562457407488,337,86
670797304698376195,727,233
670792680469889025,814,270
670789397210615808,652,236
670786190031921152,596,198
670783437142401025,812,379
670782429121134593,1538,754
670780561024270336,774,284
670778058496974848,323,71
670764103623966721,1052,411
670755717859713024,433,108
670733412878163972,943,501
670727704916926465,814,351
670717338665226240,1182,484
670704688707301377,762,365
670691627984359425,584,238
670679630144274432,739,275
670676092097810432,243,40
670668383499735048,10526,4921
670474236058800128,1486,723
670468609693655041,349,84
670465786746662913,954,537
670452855871037440,540,201
670449342516494336,1180,638
670444955656130560,6617,1945
670442337873600512,633,193
670435821946826752,1036,505
670434127938719744,1374,631
670433248821026816,323,109
670428280563085312,1358,608
670427002554466305,516,156
670421925039075328,1284,616
670420569653809152,618,307
670417414769758208,560,313
670411370698022913,1995,872
670408998013820928,551,218
670403879788544000,422,151
670385711116361728,551,201
670374371102445568,741,264
670361874861563904,324,64
670338931251150849,417,106
670319130621435904,3820,1202
670303360680108032,424,128
670290420111441920,692,277
670093938074779648,1006,326
670086499208155136,688,245
670079681849372674,2191,1200
670073503555706880,1555,768
670069087419133954,614,231
670061506722140161,749,328
670055038660800512,658,324
670046952931721218,637,168
670040295598354432,747,110
670037189829525505,582,267
670003130994700288,328,91
669993076832759809,319,82
669972011175813120,439,154
669970042633789440,301,58
669942763794931712,496,157
669926384437997569,367,98
669923323644657664,230,53
669753178989142016,800,389
669749430875258880,259,65
669684865554620416,505,88
669683899023405056,383,109
669682095984410625,347,130
669680153564442624,655,281
669661792646373376,793,424
669625907762618368,3477,1786
669603084620980224,936,355
669597912108789760,506,148
669583744538451968,1475,910
669573570759163904,428,136
669571471778410496,1569,996
669567591774625800,230,54
669564461267722241,377,120
669393256313184256,357,74
669375718304980992,1314,715
669371483794317312,490,175
669367896104181761,454,148
669363888236994561,612,221
669359674819481600,366,119
669354382627049472,2659,1254
669353438988365824,629,258
669351434509529089,430,178
669328503091937280,1006,410
669327207240699904,568,114
669324657376567296,494,202
669216679721873412,1178,399
669214165781868544,431,160
669203728096960512,991,465
669037058363662336,645,306
669015743032369152,732,367
669006782128353280,567,242
669000397445533696,20543,6237
668994913074286592,434,224
668992363537309700,730,337
668989615043424256,668,323
668988183816871936,882,458
668986018524233728,545,164
668981893510119424,529,300
668979806671884288,781,340
668975677807423489,1282,568
668967877119254528,145,22
668960084974809088,693,234
668955713004314625,274,70
668932921458302977,259,57
668902994700836864,314,99
668892474547511297,392,147
668872652652679168,517,295
668852170888998912,447,163
668826086256599040,428,133
668815180734689280,563,262
668779399630725120,695,366
668655139528511488,519,215
668645506898350081,870,517
668643542311546881,862,521
668641109086707712,1054,529
668636665813057536,1026,481
668633411083464705,2756,1592
668631377374486528,698,310
668627278264475648,311,110
668625577880875008,379,128
668623201287675904,1401,745
668620235289837568,196,39
668614819948453888,606,311
668587383441514497,1652,1052
668567822092664832,240,51
668544745690562560,503,216
668542336805281792,446,210
668537837512433665,247,71
668528771708952576,451,218
668507509523615744,318,101
668496999348633600,404,127
668484198282485761,417,230
668480044826800133,447,143
668466899341221888,870,502
668297328638447616,612,293
668291999406125056,237,29
668286279830867968,495,134
668274247790391296,809,227
668268907921326080,546,231
668256321989451776,1278,592
668248472370458624,960,472
668237644992782336,6076,2783
668226093875376128,293,101
668221241640230912,503,192
668204964695683073,549,189
668190681446379520,641,192
668171859951755264,476,189
668154635664932864,482,301
668142349051129856,564,276
668113020489474048,656,232
667937095915278337,1230,771
667924896115245057,293,108
667915453470232577,203,54
667911425562669056,480,295
667902449697558528,835,369
667886921285246976,1846,1051
667885044254572545,800,467
667878741721415682,383,114
667873844930215936,618,392
667866724293877760,2961,1004
667861340749471744,234,74
667832474953625600,288,60
667806454573760512,1036,480
667801013445750784,322,94
667793409583771648,686,320
667782464991965184,402,240
667773195014021121,232,55
667766675769573376,433,209
667728196545200128,370,145
667724302356258817,469,311
667549055577362432,5665,2206
667546741521195010,332,120
667544320556335104,845,509
667538891197542400,199,64
667534815156183040,806,509
667530908589760512,457,229
667524857454854144,1654,1080
667517642048163840,362,186
667509364010450944,6640,2062
667502640335572993,527,215
667495797102141441,506,259
667491009379606528,520,219
667470559035432960,250,94
667455448082227200,186,58
667453023279554560,301,85
667443425659232256,761,561
667437278097252352,441,228
667435689202614272,300,82
667405339315146752,454,215
667393430834667520,190,52
667369227918143488,354,157
667211855547486208,477,234
667200525029539841,601,255
667192066997374976,376,98
667188689915760640,727,393
667182792070062081,14004,5988
667177989038297088,185,54
667176164155375616,594,446
667174963120574464,236,78
667171260800061440,215,83
667165590075940865,2620,1102
667160273090932737,250,60
667152164079423490,46509,16430
667138269671505920,4490,2129
667119796878725120,321,124
667090893657276420,327,120
667073648344346624,389,116
667070482143944705,82,14
667065535570550784,160,42
667062181243039745,212,51
667044094246576128,180,48
667012601033924608,437,215
666996132027977728,235,86
666983947667116034,2479,945
666837028449972224,787,536
666835007768551424,204,77
666826780179869698,245,92
666817836334096384,497,242
666804364988780544,226,87
666786068205871104,733,471
666781792255496192,371,183
666776908487630848,336,167
666739327293083650,226,62
666701168228331520,418,211
666691418707132416,182,46
666649482315059201,1087,597
666644823164719104,224,77
666454714377183233,501,203
666447344410484738,98,18
666437273139982337,118,42
666435652385423360,157,50
666430724426358785,303,181
666428276349472768,157,78
666421158376562688,305,107
666418789513326592,114,43
666411507551481857,421,312
666407126856765440,100,34
666396247373291520,160,80
666373753744588802,176,86
666362758909284353,740,531
666353288456101888,207,71
666345417576210432,280,129
666337882303524864,184,86
666293911632134144,472,327
666287406224695296,139,63
666273097616637952,162,74
666268910803644416,96,32
666104133288665088,13700,6106
666102155909144576,73,11
666099513787052032,143,63
666094000022159362,156,68
666082916733198337,105,42
666073100786774016,304,148
666071193221509120,137,54
666063827256086533,452,201
666058600524156928,107,55
666057090499244032,274,129
666055525042405380,414,224
666051853826850816,1158,799
666050758794694657,126,55
666049248165822465,99,41
666044226329800704,279,135
666033412701032449,118,43
666029285002620928,122,44
666020888022790149,2471,475
